la,lo,XJAVHRR_av,Vegetation,Variance_c,Slope,SD,Road_densi,Relative_E,Particle_s,Elevation,Distance_f,Curve_numb,Agricultur,level
35.772939,84.128281,0.111111,0.285105,0.611154,0.0143089,0.107737,0.0134895,0.014619,0.436975,0.59416,0.234644,0.646154,0.0006075,0
35.814582,79.42267,0.236559,0.263937,0.611333,0.135317,0.127528,0.0247599,0.102644,0.692212,0.63969,0.0338762,0.646154,0.0011928,0
35.856224,77.507111,0.111111,0.303714,0.611324,0.185356,0.16407,0.0552993,0.112597,0.692212,0.635161,0.0156833,0.646154,0.0160544,0
35.856224,79.297742,0.179211,0.262309,0.611589,0.407565,0.128536,0.0247599,0.137792,0.692212,0.613349,0.0160056,0.646154,0.0011928,0
35.856224,80.213879,0.236559,0.292083,0.611616,0.383086,0.121085,0.0247599,0.0388802,0.692212,0.531585,0.0070526,0.6,0.0011928,0
35.897867,79.2561,0.157706,0.260526,0.611452,0.276685,0.129086,0.0247599,0.300156,0.692212,0.6441,0.014296,0.646154,0.0011928,0
35.897867,80.338807,0.125448,0.275335,0.611509,0.373575,0.11943,0.0082835,0.247278,0.692212,0.630632,0.0047939,0,0.0045557,0
35.939509,82.879004,0.168459,0.281926,0.611137,0.0127037,0.110782,0.0134895,0.0068429,0.436975,0.613349,0.156919,0.646154,0.0006075,0
36.022794,84.58635,0.125448,0.27929,0.611176,0.0494956,0.0989299,0.0134895,0.0255054,0.436975,0.622527,0.289131,0.646154,0.0006075,0
36.10608,80.796875,0.0860215,0.425293,0.61136,0.107327,0.115,0.0082835,0.117263,0.352714,0.400358,0.0171583,0.6,0.0045557,0
36.10608,82.00451,0.0824373,0.27014,0.61146,0.188743,0.119541,0.0149816,0.11353,0.362667,0.505006,0.024798,0.8,0.006017,0
36.147722,76.424404,0.21147,0.301931,0.611687,0.324237,0.201877,0.0454826,0.0099533,0.692212,0.470203,0.0024092,0.646154,0.0014129,0
36.147722,77.465469,0.11828,0.329224,0.611256,0.0663118,0.173772,0.0552993,0.102644,0.692212,0.651013,0.0468309,0.646154,0.0160544,0
36.189365,90.624524,0.275986,0.270295,0.611184,0.0283767,0.12172,0.0214008,0.0292379,0.644969,0.611204,0.0066385,0.646154,0.0003041,0
36.231007,80.71359,0.0537634,0.334341,0.611311,0.0873088,0.113335,0.0082835,0.0426128,0.37126,0.335638,0.0023418,0.8,0.0045557,0
36.231007,83.087217,0.125448,0.265023,0.611269,0.0489617,0.108923,0.0134895,0.154899,0.420497,0.637664,0.0804432,0.646154,0.0006075,0
36.27265,77.632039,0.121864,0.248042,0.611394,0.153796,0.163972,0.0552993,0.0864697,0.692212,0.609178,0.0267461,0.646154,0.0160544,0
36.27265,78.381606,0.111111,0.293789,0.611304,0.103834,0.14949,0.0296861,0.0264386,0.420497,0.476639,0.0069881,0.646154,0.0058629,0
36.314292,79.339385,0.179211,0.354191,0.611672,0.435995,0.128559,0.0247599,0.0690513,0.417016,0.441836,0.0023384,0.8,0.0011928,0
36.314292,89.291961,0.046595,0.361402,0.611191,0.089434,0.111947,0.0214008,0.0407465,0.436975,0.595352,0.0339423,0.292308,0.0003041,0
36.314292,90.291383,0.293907,0.21253,0.611345,0.0696626,0.12201,0.0214008,0.146501,0.436975,0.649702,0.014743,0,0.0003041,0
36.43922,77.756967,0.157706,0.298286,0.611542,0.396784,0.162825,0.0296861,0.116641,0.692212,0.550179,0.0063343,0.646154,0.0058629,0
36.43922,78.922959,0.0645161,0.317981,0.611475,0.34429,0.136624,0.0247599,0.218663,0.417016,0.51025,0.002419,0.646154,0.0011928,0
36.43922,79.047887,0.0537634,0.560596,0.611531,0.367156,0.13507,0.0247599,0.1521,0.279788,0.411204,0.0023519,0.6,0.0011928,0
36.43922,87.001619,0.304659,0.264325,0.611192,0.0794728,0.111952,0.0129525,0.0609642,0.692212,0.652324,0.0274115,0.646154,0.0009376,0
36.480863,85.710699,0.143369,0.291386,0.611144,0.0190943,0.102832,0.0129525,0.0099533,0.420497,0.598093,0.29587,0.646154,0.0009376,0
36.480863,89.708387,0.243728,0.388152,0.611447,0.234509,0.122594,0.0214008,0.0360809,0.644969,0.602861,0.0748405,0.292308,0.0003041,0
36.480863,90.208098,0.215054,0.387299,0.611211,0.0228564,0.122275,0.0214008,0.0395023,0.436975,0.594994,0.0231346,0.646154,0.0003041,0
36.564148,76.049621,0.0896057,0.307668,0.611646,0.559141,0.220101,0.0454826,0.341835,0.692212,0.516806,0.0087272,0.6,0.0014129,0
36.564148,79.131172,0.0358423,0.468559,0.611542,0.0898171,0.134581,0.0247599,0.260342,0.279788,0.415256,0.0004549,0.6,0.0011928,0
36.564148,83.420358,0.078853,0.292471,0.611483,0.184074,0.108038,0.0134895,0.234215,0.320807,0.551967,0.0139694,0.646154,0.0006075,0
36.564148,87.043262,0.232975,0.305032,0.611151,0.0355732,0.11191,0.0129525,0.0143079,0.420497,0.614899,0.0743324,0.646154,0.0009376,0
36.605791,82.462578,0.046595,0.287896,0.611289,0.0863921,0.11435,0.0149816,0.0684292,0.37126,0.34124,0.005734,0.8,0.006017,0
36.605791,88.125969,0.154122,0.376522,0.611264,0.137947,0.112434,0.0214008,0.0304821,0.436975,0.602861,0.11041,0.292308,0.0003041,0
36.605791,89.083748,0.143369,0.325657,0.611141,0.0098881,0.114917,0.0214008,0.0065319,0.436975,0.583313,0.188167,0.292308,0.0003041,0
36.605791,90.208098,0.204301,0.353493,0.611193,0.0558545,0.122439,0.0214008,0.0357698,0.692212,0.579023,0.0014074,0.292308,0.0003041,0
36.647433,76.132906,0.100358,0.282236,0.612176,0.106438,0.218433,0.0454826,0.138103,0.362667,0.414064,0.0067902,0.8,0.0014129,0
36.647433,82.795719,0.0358423,0.285415,0.611281,0.0505077,0.110441,0.0134895,0.0544323,0.306999,0.316806,0.0316371,0.8,0.0006075,0
36.647433,83.670213,0.0609319,0.297046,0.611228,0.0734404,0.106194,0.0134895,0.0342146,0.320807,0.387247,0.0066654,0.8,0.0006075,0
36.647433,87.876113,0.111111,0.237187,0.611281,0.0121482,0.111316,0.0214008,0.0065319,0.424923,0.581049,0.0150488,0.646154,0.0003041,0
36.689076,77.465469,0.27957,0.309762,0.611552,0.460355,0.174648,0.0552993,0.367963,0.692212,0.587008,0.0045703,0,0.0160544,0
36.689076,88.750608,0.136201,0.306816,0.611151,0.0146894,0.113446,0.0214008,0.0161742,0.436975,0.572944,0.116508,0.646154,0.0003041,0
36.730718,88.62568,0.146953,0.3583,0.611144,0.0162053,0.113648,0.0214008,0.0111975,0.436975,0.566985,0.0485358,0.292308,0.0003041,0
36.772361,83.920068,0.0573477,0.334031,0.611302,0.083164,0.10352,0.0129525,0.0650078,0.320807,0.393445,0.0035274,0.8,0.0009376,0
36.814003,89.791672,0.132616,0.479414,0.611321,0.141732,0.123133,0.0214008,0.0917574,0.436975,0.568176,0.0115199,0.292308,0.0003041,0
36.814003,90.582881,0.125448,0.329224,0.611142,0.0111377,0.122333,0.0214008,0.0130638,0.619618,0.542312,0.0289162,0.646154,0.0003041,0
36.855646,78.215035,0.111111,0.432349,0.611523,0.306645,0.151015,0.0296861,0.247589,0.279788,0.447199,0.0044976,0.8,0.0058629,0
36.897289,76.132906,0.189964,0.305808,0.61153,0.191968,0.219072,0.0454826,0.37605,0.362667,0.621454,0.0111501,0.292308,0.0014129,0
36.897289,78.506533,0.046595,0.369233,0.611526,0.115319,0.146555,0.0296861,0.112286,0.279788,0.387485,0.0089974,0.6,0.0058629,0
36.897289,78.881316,0.0358423,0.317981,0.611616,0.174566,0.138995,0.0296861,0.18818,0.279788,0.384386,0.0165937,0.6,0.0058629,0
36.938931,89.625102,0.11828,0.315035,0.611138,0.0048041,0.123613,0.0214008,0.0043546,0.482545,0.526102,0.0726705,0.8,0.0003041,0
36.980574,76.466047,0.16129,0.494689,0.611617,0.273873,0.212972,0.0552993,0.242924,0.692212,0.54267,0.0044158,0.292308,0.0160544,0
36.980574,78.381606,0.046595,0.346127,0.611528,0.271131,0.148267,0.0296861,0.142457,0.352714,0.409774,0.0334669,0.6,0.0058629,0
37.022216,76.257834,0.121864,0.333178,0.611342,0.264527,0.216988,0.0552993,0.180093,0.362667,0.477116,0.0176071,0.8,0.0160544,0
37.022216,77.423826,0.0681004,0.312476,0.611819,0.256851,0.176343,0.0552993,0.110109,0.362667,0.390942,0.0014842,0.6,0.0160544,0
37.022216,89.791672,0.111111,0.338063,0.611161,0.0081698,0.12366,0.0214008,0.0096423,0.411053,0.517759,0.0259517,0.8,0.0003041,0
37.063859,75.54991,0.290323,0.360704,0.611215,0.0881672,0.244338,0.0454826,0.0279938,0.362667,0.486651,0.0009325,0.8,0.0014129,0
37.063859,90.374668,0.0896057,0.289602,0.611176,0.0331726,0.122789,0.0214008,0.0255054,1,0.507271,0.0286941,0.646154,0.0003041,0
37.105501,85.502486,0.157706,0.281616,0.611352,0.125416,0.0972231,0.0129525,0.134681,0.692212,0.558164,0.0084501,0.646154,0.0009376,0
37.188787,89.791672,0.078853,0.309452,0.611152,0.0145968,0.123936,0.0214008,0.0118196,0.411053,0.501669,0.007241,0.8,0.0003041,0
37.230429,85.585772,0.154122,0.248585,0.611413,0.341696,0.0962394,0.0129525,0.154899,0.692212,0.554946,0.0088608,0.646154,0.0009376,0
37.272072,75.008557,0.451613,0.355742,0.611534,0.0762244,0.240274,0.0454826,0.0656299,0.692212,0.554112,0.0006339,0.646154,0.0014129,0
37.313714,75.883051,0.0573477,0.31643,0.612054,0.219963,0.225456,0.0454826,0.196268,0.641956,0.387247,0.0037734,0.8,0.0014129,0
37.355357,75.799766,0.078853,0.404358,0.6116,0.304211,0.240988,0.0454826,0.205599,0.641956,0.440644,0.0077338,0.646154,0.0014129,0
37.355357,85.544129,0.046595,0.293944,0.611257,0.0741946,0.0947271,0.0129525,0.0553655,0.37126,0.350179,0.0046827,0.646154,0.0009376,0
37.355357,86.501908,0.0645161,0.290998,0.611416,0.0945994,0.106734,0.0129525,0.201866,0.692212,0.648033,0.0150261,0.646154,0.0009376,0
37.355357,90.291383,0.0967742,0.294642,0.611169,0.034591,0.123339,0.0214008,0.0108865,0.436975,0.48379,0.0308994,0.646154,0.0003041,0
37.480285,88.667322,0.09319,0.352097,0.611179,0.0466924,0.12129,0.0214008,0.0413686,0.436975,0.570799,0.0947546,0.646154,0.0003041,0
37.56357,87.043262,0.0752688,0.301931,0.611261,0.141336,0.114417,0.0129525,0.109798,0.436975,0.463886,0.0220109,0.646154,0.0009376,0
37.56357,90.166455,0.107527,0.442739,0.611397,0.19522,0.123906,0.0214008,0.0930016,0.680076,0.547437,0.0335689,0.646154,0.0003041,0
37.646855,89.750029,0.046595,0.383888,0.611347,0.0863572,0.125268,0.0214008,0.0942457,0.680076,0.552443,0.0824057,0.292308,0.0003041,0
37.688498,75.38334,0.114695,0.284252,0.611394,0.173184,0.224302,0.0454826,0.307932,0.362667,0.521573,0.0263037,0.8,0.0014129,0
37.688498,88.750608,0.0573477,0.282004,0.611166,0.0414717,0.124016,0.0214008,0.0528771,0.436975,0.53826,0.0406874,0.8,0.0003041,0
37.771783,75.841408,0.0860215,0.562999,0.611739,0.495486,0.244556,0.0454826,0.217107,0.352714,0.417044,0.0082869,0.6,0.0014129,0
37.813425,86.293695,0.0358423,0.322866,0.61153,0.104248,0.100809,0.0129525,0.127838,0.37126,0.371871,0.0059481,0.8,0.0009376,0
37.813425,89.333604,0.0609319,0.298984,0.611338,0.162983,0.127673,0.0214008,0.0786936,0.680076,0.531466,0.0061043,0.646154,0.0003041,0
37.89671,87.792828,0.078853,0.287664,0.611223,0.0502384,0.126529,0.0214008,0.0251944,0.436975,0.493802,0.0623214,0.646154,0.0003041,0
37.89671,88.584037,0.0716846,0.270838,0.61115,0.0129485,0.128073,0.0214008,0.0171073,0.436975,0.48534,0.0215926,0.646154,0.0003041,0
38.063281,89.458531,0.0250896,0.26921,0.611162,0.0089984,0.127988,0.0214008,0.0055988,0.467501,0.425626,0.0094595,0.8,0.0003041,0
38.188209,75.050199,0.232975,0.230674,0.611464,0.371167,0.255909,0.0454826,0.210575,0.692212,0.598451,0.0084465,0.646154,0.0014129,0
38.188209,88.209254,0.0609319,0.282391,0.611371,0.101946,0.13413,0.0214008,0.0786936,0.414658,0.474613,0.0364736,0.8,0.0003041,0
38.313136,88.042684,0.0358423,0.290998,0.61134,0.0562688,0.136033,0.0214008,0.0342146,0.414658,0.417521,0.0098201,0.8,0.0003041,0
38.438064,75.54991,0.150538,0.396371,0.61151,0.466197,0.285862,0.036259,0.206532,0.692212,0.505006,0.0104436,0.646154,0.0106447,0
38.438064,89.167033,0.0645161,0.3117,0.611303,0.130296,0.132233,0.0214008,0.0510109,0.414658,0.471752,0.0306019,0.8,0.0003041,0
38.562992,75.175127,0.491039,0.210049,0.611358,0.250348,0.307609,0.036259,0.0976672,0.692212,0.592253,0.0041576,0.292308,0.0106447,0
38.562992,89.9166,0.0215054,0.262232,0.611156,0.0187142,0.125416,0.0214008,0.0152411,0.311871,0.373897,0.135012,0.8,0.0003041,0
38.604634,89.958242,0.0250896,0.263472,0.61116,0.0162844,0.125081,0.0214008,0.0108865,0.862875,0.372944,0.169868,0.8,0.0003041,0
38.646277,75.54991,0.111111,0.355509,0.611592,0.3094,0.302909,0.036259,0.392224,0.529964,0.529082,0.0066888,0.8,0.0106447,0
38.646277,75.633195,0.107527,0.539505,0.611763,0.290028,0.300374,0.036259,0.198134,0.529964,0.377473,0.0087819,0.292308,0.0106447,0
38.687919,73.800922,0.240143,0.28557,0.611247,0.0659668,0.330221,0.036259,0.081804,0.692212,0.564243,0.0191631,0.646154,0.0106447,0
38.687919,75.508268,0.139785,0.307126,0.611585,0.356612,0.309476,0.036259,0.333748,0.529964,0.521693,0.0102186,0.8,0.0106447,0
38.771205,88.917178,0.0215054,0.295573,0.611921,0.224793,0.137737,0.0214008,0.401555,0.414658,0.451132,0.023378,0.8,0.0003041,0
38.771205,89.750029,0.0322581,0.275258,0.611212,0.0588403,0.126338,0.0214008,0.0513219,0.862875,0.461025,0.100586,0.8,0.0003041,0
38.812847,74.966914,0.222222,0.281693,0.611264,0.0969242,0.34017,0.036259,0.0880249,0.362667,0.442312,0.0136752,0.8,0.0106447,0
38.937775,89.500174,0.0358423,0.300147,0.611694,0.246081,0.127986,0.0214008,0.106687,0.414658,0.317998,0.0187638,0.8,0.0003041,0
38.979418,89.833315,0.0394265,0.296193,0.611557,0.283176,0.125197,0.0214008,0.108865,0.37126,0.375447,0.0071594,0.8,0.0003041,0
39.02106,90.124813,0.0322581,0.328371,0.61133,0.205098,0.118567,0.0214008,0.103577,0.833181,0.37652,0.0331504,0.8,0.0003041,0
39.02106,90.874379,0.0250896,0.299139,0.611498,0.183951,0.154339,0.0214008,0.14619,0.833181,0.484267,0.0212314,0.8,0.0003041,0
39.645699,74.09242,0.136201,0.30511,0.611485,0.183705,0.376063,0.0706866,0.262519,0.362667,0.486055,0.0160962,0.8,0.0007498,0
39.853912,75.258412,0.0573477,0.514228,0.611718,0.322417,0.533313,0.0706866,0.163297,0.37126,0.378665,0.0098323,0.6,0.0007498,0
39.937197,74.383918,0.0824373,0.281693,0.611474,0.0478732,0.401771,0.0706866,0.136858,0.37126,0.370918,0.0136188,0.8,0.0007498,0
39.937197,75.091842,0.100358,0.34287,0.611489,0.0526794,0.486966,0.0706866,0.0183515,0.235506,0.364243,0.0032005,0.8,0.0007498,0
40.062125,74.300633,0.222222,0.387454,0.611516,0.0976483,0.397852,0.0706866,0.216174,0.235506,0.451728,0.0050617,0.6,0.0007498,0
40.187052,74.800344,0.383513,0.573544,0.611387,0.119257,0.431031,0.0706866,0.0556765,0.417016,0.447437,0.0029632,0.292308,0.0007498,0
40.187052,75.841408,0.09319,0.331783,0.611326,0.0795943,0.39748,0.0706866,0.0510109,0.417016,0.36913,0.0096237,0.6,0.0007498,0
40.31198,74.841986,0.390681,0.302241,0.611466,0.203535,0.429942,0.0706866,0.139658,0.417016,0.508462,0.0051867,0.292308,0.0007498,0
40.31198,75.091842,0.136201,0.409785,0.611427,0.0451909,0.442259,0.0706866,0.0643857,0.417016,0.405959,0.0082667,0.6,0.0007498,0
40.811691,77.840252,0.0537634,0.385283,0.611755,0.246255,0.280433,0.0224947,0.111975,0.235506,0.343981,0.0059617,0.6,0.0038218,0
40.811691,78.13175,0.0501792,0.428704,0.611796,0.243909,0.302485,0.0224947,0.199067,0.279788,0.372944,0.0431029,0.6,0.0038218,0
40.811691,78.589818,0.0573477,0.541521,0.611418,0.112101,0.332481,0.0224947,0.134059,0.417016,0.393087,0.0132607,0.6,0.0038218,0
41.811113,80.755233,0.136201,0.473366,0.611612,0.304396,0.242425,0.039409,0.144012,0.235506,0.323004,0.0033503,0.569231,0.0442706,0
41.852755,80.88016,0.146953,0.52865,0.611779,0.402759,0.274808,0.039409,0.192846,0.235506,0.316687,0.0082365,0.292308,0.0442706,0
41.894398,81.171658,0.157706,0.542684,0.611727,0.219357,0.323358,0.0498189,0.190047,0.235506,0.315614,0.0037588,0.6,0.0390391,0
41.936041,80.630305,0.351254,0.27898,0.611516,0.0516111,0.2644,0.039409,0.115397,0.417016,0.38677,0.0234888,0.292308,0.0442706,0
42.060968,81.005088,0.408602,0.586881,0.611742,0.118344,0.400263,0.0498189,0.0827372,0.417016,0.416925,0.0071562,0.476923,0.0390391,0
42.060968,85.627414,0.0358423,0.403117,0.611447,0.276574,0.228624,0.0702067,0.17916,0.327799,0.335161,0.0256194,0.6,0.0735209,0
42.102611,85.377559,0.046595,0.446383,0.6115,0.252707,0.250172,0.0702067,0.219285,0.327799,0.354708,0.0122245,0.6,0.0735209,0
42.394109,81.754654,0.566308,0.255486,0.611422,0.278247,0.464859,0.0597174,0.199378,0.732181,0.512634,0.0185946,0,0.071946,0
42.435752,83.586928,0.318996,0.26355,0.61145,0.295768,0.382865,0.0806422,0.255988,0.417016,0.459237,0.003165,0.292308,0.0377376,0
42.560679,87.709543,0.0286738,0.474296,0.611322,0.195862,0.259075,0.0341261,0.324106,0.414658,0.354946,0.0425399,0.6,0.0238441,0
42.602322,87.251475,0.0609319,0.49182,0.611438,0.12599,0.334583,0.0341261,0.0335925,0.414658,0.349583,0.0088869,0.6,0.0238441,0
42.643964,82.379293,0.243728,0.836939,0.611682,0.291866,0.479077,0.0192824,0.133126,0.424923,0.337187,0.0090907,0.292308,0.0305861,0
42.685607,85.960555,0.0501792,0.345041,0.611586,0.408962,0.264199,0.0850934,0.20311,0.369327,0.413588,0.0123284,0.292308,0.0110083,0
42.685607,86.626836,0.125448,0.496472,0.611617,0.40611,0.269227,0.0850934,0.31944,0.692212,0.461144,0.0045652,0.292308,0.0110083,0
42.810535,81.796297,0.215054,0.813212,0.611628,0.447677,0.508792,0.0192824,0.120684,0.186768,0.345173,0.0036397,0.123077,0.0305861,0
42.852177,85.627414,0.301075,0.583469,0.611162,0.232971,0.314982,0.0850934,0.0006221,0.33581,0.332896,0.0043584,0.6,0.0110083,0
42.852177,85.960555,0.0752688,0.33062,0.611594,0.330222,0.289099,0.0850934,0.257232,0.692212,0.429082,0.0082495,0.292308,0.0110083,0
42.852177,86.876692,0.09319,0.406994,0.611388,0.0808615,0.488083,0.0850934,0.0606532,0.414658,0.372586,0.0022446,0.292308,0.0110083,0
42.89382,82.545863,0.562724,0.62627,0.611413,0.0765455,0.525824,0.0192824,0.227683,0.424923,0.425387,0.0013522,0.292308,0.0305861,0
42.89382,87.209832,0.0645161,0.360549,0.6113,0.109201,0.46217,0.0850934,0.171073,0.414658,0.391895,0.0133353,0.292308,0.0110083,0
42.935462,83.586928,0.37276,0.463596,0.611198,0.0208354,0.482845,0.0850934,0.0195956,0.327799,0.325745,0.024758,0.6,0.0110083,0
42.935462,85.252631,0.383513,0.399783,0.611174,0.0208645,0.353596,0.0850934,0.0161742,0.308121,0.327056,0.0018307,0.6,0.0110083,0
42.977105,84.794563,0.340502,0.836008,0.611538,0.0516343,0.426325,0.0850934,0.0096423,0.327799,0.321335,0.0043558,0.6,0.0110083,0
42.977105,85.502486,0.405018,0.514926,0.611225,0.083424,0.364524,0.0850934,0.0463453,0.33581,0.372944,0.005059,0.292308,0.0110083,0
42.977105,87.459688,0.046595,0.401721,0.611501,0.211639,0.430057,0.17686,0.195956,0.414658,0.371514,0.0317679,0.6,0.0413166,0
43.102033,87.33476,0.100358,0.370629,0.611531,0.219101,0.494495,0.17686,0.251633,0.33581,0.425626,0.0046905,0.292308,0.0413166,0
43.310246,86.460266,0.146953,0.318369,0.611524,0.190007,0.500392,0.0865897,0.339347,0.692212,0.483075,0.0098414,0.292308,0.10431,0
43.310246,89.791672,0.0537634,0.472978,0.611707,0.253033,0.271015,0.0258993,0.211509,0.235506,0.358522,0.0210839,0.6,0.0095306,0
43.351888,84.503065,0.483871,0.944406,0.611357,0.113507,0.471918,0.0850934,0.102955,0.252743,0.325626,0.0076327,0.6,0.0110083,0
43.393531,86.002197,0.218638,0.320617,0.61144,0.25695,0.443786,0.0850934,0.375739,0.692212,0.483671,0.0053431,0.292308,0.0110083,0
43.435173,89.208676,0.154122,0.415601,0.612346,0.352911,0.258492,0.0258993,0.102022,0.369327,0.295709,0.0083385,0.461538,0.0095306,0
43.518459,90.666166,0.0681004,0.67349,0.611398,0.101194,0.351669,0.0213548,0.110731,0.202716,0.345173,0.0492108,0.6,0.0029789,0
43.726671,85.585772,0.164875,0.29976,0.611559,0.264662,0.507616,0.130436,0.366096,0.692212,0.484982,0.0051773,0.646154,0.132863,0
43.726671,88.875535,0.340502,0.49686,0.611617,0.178211,0.340141,0.0930207,0.239502,0.221646,0.415018,0.0018465,0.292308,0.0670652,0
43.768314,93.497862,0.157706,0.599132,0.611454,0.155182,0.323067,0.0402389,0.112286,0.260816,0.353635,0.0023378,0.292308,0.0076156,0
43.976527,83.212145,0.623656,0.305575,0.611367,0.0142122,0.534096,0.131366,0.217107,0.33581,0.455304,0.0057893,0.292308,0.0394589,0
44.01817,83.12886,0.623656,0.299605,0.611493,0.0502675,0.511513,0.131366,0.194401,0.33581,0.440286,0.0057701,0.292308,0.0394589,0
44.059812,84.044996,0.197133,0.226022,0.611443,0.278411,0.488985,0.0585177,0.334681,0.493735,0.475805,0.0239869,0.292308,0.0511885,0
44.18474,82.587506,0.125448,0.631232,0.611533,0.328859,0.544274,0.051452,0.167341,0.33581,0.334684,0.0160015,0.6,0.0267307,0
44.226382,83.420358,0.250896,0.221912,0.61133,0.218583,0.45163,0.051452,0.109798,0.493735,0.459833,0.004221,0,0.0267307,0
45.017591,80.338807,0.204301,0.716368,0.6116,0.124151,0.592421,0.0410487,0.149611,0.186768,0.360072,0.0040741,0.6,0.0477426,0
48.015857,88.500752,0.681004,0.502908,0.611298,0.121312,0.870232,0.0427118,0.0709176,0.228431,0.33528,0.0150431,0.292308,0.0123335,0
